borough,neighborhood,building_class_category,tax_class_present,block,lot,easement,building_class_present,address,apartment_number,zip_code,residential_units,commmercial_units,total_units,land_sq_feet,gross_sq_feet,year_built,tax_class_time_sale,build_class_time_sale,sale_price,sale_date,serialid
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3111,42,,B2,75 ARTHUR AVENUE,,10305,2,0,2,3000,1950,1984,1,B2,0,5/4/2011,216506
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3116,27,,B2,105 MILLS AVENUE,,10305,2,0,2,7850,3276,1960,1,B2,516000,11/10/2011,216507
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3116,52,,B9,150 CEDAR AVENUE,,10305,2,0,2,3300,2300,1984,1,B9,0,2/11/2011,216508
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3116,55,,B2,144 CEDAR AVENUE,,10305,2,0,2,2500,1350,1910,1,B2,185000,4/26/2011,216509
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3117,56,,B2,82 JACKSON AVENUE,,10305,2,0,2,3000,2595,2010,1,B2,612477,4/12/2011,216510
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3120,8,,B2,37 WINDOM AVENUE,,10305,2,0,2,5000,2650,1925,1,B2,0,10/28/2011,216511
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3120,25,,B2,15 WINDOM AVENUE,,10305,2,0,2,3500,1920,1960,1,B2,0,6/13/2011,216512
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3122,142,,B3,233 FR CAPODANNO BLVD,,10305,2,0,2,2175,1600,1920,1,B3,0,3/23/2011,216513
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3247,58,,B3,34 KRAMER STREET,,10305,2,0,2,5000,1572,1955,1,B3,440000,10/21/2011,216514
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3255,1,,B2,227 KENSINGTON AVENUE,,10305,2,0,2,4000,3150,1990,1,B2,810000,5/20/2011,216515
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3256,35,,B2,178 BIONIA AVENUE,,10305,2,0,2,4000,2742,2009,1,B2,367555,10/17/2011,216516
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3256,35,,B2,178 BIONIA AVENUE,,10305,2,0,2,4000,2742,2009,1,B2,352450,4/29/2011,216517
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3269,65,,B2,12 HICKORY AVENUE,,10305,2,0,2,4400,2153,1960,1,B2,0,3/3/2011,216518
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3270,67,,B3,24 BIONIA AVENUE,,10305,2,0,2,4000,2512,1950,1,B3,0,12/5/2011,216519
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3271,71,,B3,146 MC FARLAND AVENUE,,10305,2,0,2,4000,1147,1935,1,B3,0,3/23/2011,216520
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3275,31,,B3,91 HICKORY AVENUE,,10305,2,0,2,6000,940,1920,1,B3,0,9/20/2011,216521
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3277,63,,B3,144 BIONIA AVENUE,,10305,2,0,2,2000,1968,1955,1,B3,0,12/29/2011,216522
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3278,5,,B3,185 HICKORY AVENUE,,10305,2,0,2,3608,1600,1925,1,B3,300000,1/11/2011,216523
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3280,10,,B2,33 CAMBRIA STREET,,10305,2,0,2,3290,3028,2008,1,B2,649643,4/6/2011,216524
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3284,12,,B3,135 PIAVE AVENUE,,10305,2,0,2,2000,1440,1930,1,B3,182520,3/10/2011,216525
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3284,12,,B3,135 PIAVE AVENUE,,10305,2,0,2,2000,1440,1930,1,B3,0,3/10/2011,216526
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3284,32,,A5,95 PIAVE AVENUE,,10305,1,0,1,2800,1800,2011,1,B3,534581,8/23/2011,216527
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3347,46,,B2,25 LACONIA AVENUE,,10305,2,0,2,3800,2556,1925,1,B2,0,6/20/2011,216528
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3348,58,,B9,129 HURLBERT STREET,,10305,2,0,2,4000,2350,2002,1,B9,475000,6/23/2011,216529
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3352,70,,B2,231 HURLBERT STREET,,10305,2,0,2,4410,1340,1960,1,B2,405000,7/21/2011,216530
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3353,18,,B2,116 REID AVENUE,,10305,2,0,2,6478,1800,1970,1,B2,460000,1/5/2011,216531
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3353,62,,B2,25 RUTH PLACE,,10305,2,0,2,5160,2216,1970,1,B2,0,2/5/2011,216532
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3359,64,,B2,199 EVERGREEN AVENUE,,10305,2,0,2,5390,2376,1960,1,B2,0,2/17/2011,216533
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3360,7,,B3,357 BURGHER AVENUE,,10305,2,0,2,5000,1130,1955,1,B3,0,9/16/2011,216534
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3360,14,,B2,337 BURGHER AVENUE,,10305,2,0,2,3600,3411,2010,1,B2,672045,7/1/2011,216535
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3369,10,,B2,357 RARITAN AVENUE,,10305,2,0,2,3800,1560,1955,1,B2,0,4/1/2011,216536
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3369,14,,B2,353 RARITAN AVENUE,,10305,2,0,2,3700,1560,1955,1,B2,0,4/1/2011,216537
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3375,47,,B3,430 DELAWARE AVENUE,,10305,2,0,2,4500,1400,1955,1,B3,350000,10/20/2011,216538
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3378,117,,B2,369 LACONIA AVENUE,,10305,2,0,2,6000,3950,1986,1,B2,0,5/26/2011,216539
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3390,54,,B2,358 PARKINSON AVENUE,,10305,2,0,2,4000,2800,2010,1,B2,0,10/15/2011,216540
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3393,77,,B2,38 CAMERON AVENUE,,10305,2,0,2,4000,3225,2002,1,B2,0,4/13/2011,216541
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3394,20,,B9,53 APPLEBY AVENUE,,10305,2,0,2,5000,3825,1955,1,B9,0,4/15/2011,216542
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3397,1,,B1,5 WINFIELD STREET,,10305,2,0,2,5520,1800,1915,1,B1,0,11/1/2011,216543
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3403,19,,B2,26 ORLANDO STREET,,10305,2,0,2,3776,1344,1925,1,B2,220000,7/13/2011,216544
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3411,51,,B2,ANDREWS STREET,,10305,2,0,2,4845,3005,2010,1,B2,644552,1/7/2011,216545
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3411,52,,B2,145 QUINCY AVENUE,,10305,2,0,2,4852,3005,2010,1,B2,649643,4/1/2011,216546
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3412,50,,B2,86 MC LAUGHLIN STREET,,10305,2,0,2,2000,806,1925,1,B2,210000,7/1/2011,216547
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3417,97,,B2,220 OLYMPIA BOULEVARD,,10305,2,0,2,4040,1856,1970,1,B2,0,6/21/2011,216548
5,SOUTH BEACH,02  TWO FAMILY HOMES,1,3500,14,,B9,481Q FR CAPODANNO BLVD,,10305,2,0,2,3859,1735,2004,1,B9,10,3/18/2011,216549
5,SOUTH BEACH,03  THREE FAMILY HOMES,1,3121,66,,C0,80 MC CLEAN AVENUE,,10305,3,0,3,4720,2080,1931,1,C0,0,11/3/2011,216550
5,SOUTH BEACH,03  THREE FAMILY HOMES,1,3274,38,,C0,140 SAND LANE,,10305,3,0,3,2760,1920,1950,1,C0,473000,4/8/2011,216551
5,SOUTH BEACH,03  THREE FAMILY HOMES,1,3376,13,,C0,361 CROMWELL AVENUE,,10305,3,0,3,3090,3640,1932,1,C0,0,2/11/2011,216552
5,SOUTH BEACH,04  TAX CLASS 1 CONDOS,1C,3398,1001,,R6,329 OLYMPIA BOULEVARD,A,10305,1,0,1,0,0,1925,1,R6,365000,8/22/2011,216553
5,SOUTH BEACH,04  TAX CLASS 1 CONDOS,1C,3398,1002,,R6,329 OLYMPIA BOULEVARD,B,10305,1,0,1,0,0,1925,1,R6,345000,8/22/2011,216554
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1B,3256,10,,V0,OLYMPIA BOULEVARD,,10305,0,0,0,1960,0,0,1,V0,0,9/26/2011,216555
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1B,3276,25,,V0,BIONIA AVENUE,,10305,0,0,0,4000,0,0,1,V0,256000,10/4/2011,216556
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1B,3276,25,,V0,BIONIA AVENUE,,10305,0,0,0,4000,0,0,1,V0,0,10/4/2011,216557
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1,3284,134,,A5,PIAVE AVENUE,,10305,1,0,1,3000,1800,2011,1,V0,534581,8/18/2011,216558
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1B,3369,50,,V3,ATLANTIC AVENUE,,10305,0,0,0,940,0,0,1,V3,0,12/12/2011,216559
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1B,3378,40,,V0,CROMWELL AVENUE,,10305,0,0,0,2925,0,0,1,V0,0,12/8/2011,216560
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1,3395,51,,A5,APPLEBY AVENUE,,10305,1,0,1,6675,0,2011,1,V0,0,10/1/2011,216561
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1,3395,51,,A5,APPLEBY AVENUE,,10305,1,0,1,6675,0,2011,1,V0,760000,6/21/2011,216562
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1,3395,51,,A5,APPLEBY AVENUE,,10305,1,0,1,6675,0,2011,1,V0,0,5/26/2011,216563
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1,3395,55,,A5,APPLEBY AVENUE,,10305,1,0,1,5000,0,2011,1,V0,0,10/1/2011,216564
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1,3395,55,,A5,APPLEBY AVENUE,,10305,1,0,1,5000,0,2011,1,V0,0,6/21/2011,216565
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1,3395,55,,A5,APPLEBY AVENUE,,10305,1,0,1,5000,0,2011,1,V0,0,5/26/2011,216566
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1B,3405,25,,V0,LANSING STREET,,10305,0,0,0,6186,0,0,1,V0,170000,9/14/2011,216567
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1B,3500,50,,V0,OCEANSIDE AVENUE,,10305,0,0,0,0,0,0,1,V0,0,8/10/2011,216568
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1B,3500,82,,V0,FR CAPODANNO BLVD,,10305,0,0,0,38969,0,0,1,V0,0,8/10/2011,216569
5,SOUTH BEACH,05  TAX CLASS 1 VACANT LAND,1B,3500,100,,V0,QUINTARD STREET,,10305,0,0,0,2250,0,0,1,V0,0,8/10/2011,216570
5,SOUTH BEACH,08  RENTALS - ELEVATOR APARTMENTS,2,3125,116,,D1,20 FR CAPODANNO BLVD,,10305,273,0,273,192496,238368,1971,2,D1,30000000,1/5/2011,216571
5,SOUTH BEACH,14  RENTALS - 4-10 UNIT,2A,3350,16,,S9,1448 HYLAN BOULEVARD,,10305,2,2,4,6000,4130,1931,2,S9,990000,7/8/2011,216572
5,SOUTH BEACH,22  STORE BUILDINGS,4,3350,18,,K2,1446 HYLAN BOULEVARD,,10305,0,1,1,1400,1800,1989,4,K2,0,7/8/2011,216573
5,SOUTH BEACH,22  STORE BUILDINGS,4,3350,19,,K4,1436 HYLAN BOULEVARD,,10305,1,1,2,6500,2900,1931,4,K4,2984,10/27/2011,216574
5,SOUTH BEACH,22  STORE BUILDINGS,4,3350,19,,K4,1436 HYLAN BOULEVARD,,10305,1,1,2,6500,2900,1931,4,K4,0,3/9/2011,216575
5,SOUTH BEACH,22  STORE BUILDINGS,4,3369,43,,K2,1580 HYLAN BOULEVARD,,10305,0,4,4,14548,10800,1974,4,K2,0,12/12/2011,216576
5,SOUTH BEACH,22  STORE BUILDINGS,4,3373,20,,K4,1642 HYLAN BOULEVARD,,10305,3,1,4,3560,2112,1931,4,K4,0,12/13/2011,216577
5,SOUTH BEACH,22  STORE BUILDINGS,4,3391,27,,K1,42 REID AVENUE,,10305,0,1,1,4560,1500,1942,4,K1,0,6/1/2011,216578
5,SOUTH BEACH,22  STORE BUILDINGS,4,3391,27,,K1,42 REID AVENUE,,10305,0,1,1,4560,1500,1942,4,K1,102500,4/8/2011,216579
5,STAPLETON,01  ONE FAMILY HOMES,1,506,28,,A1,33 BREWSTER STREET,,10304,1,0,1,4000,1312,1899,1,A1,0,10/26/2011,216580
5,STAPLETON,01  ONE FAMILY HOMES,1,507,5,,S1,426 BAY STREET,,10304,1,1,2,1755,1600,1901,1,S1,0,3/14/2011,216581
5,STAPLETON,01  ONE FAMILY HOMES,1,509,24,,A1,305 VAN DUZER STREET,,10304,1,0,1,3600,2200,1901,1,A1,0,2/14/2011,216582
5,STAPLETON,01  ONE FAMILY HOMES,1,510,26,,A1,319 VAN DUZER STREET,,10304,1,0,1,4068,3409,1899,1,A1,0,4/2/2011,216583
5,STAPLETON,01  ONE FAMILY HOMES,1,512,25,,A1,107 PROSPECT STREET,,10304,1,0,1,2250,1312,1901,1,A1,0,2/17/2011,216584
5,STAPLETON,01  ONE FAMILY HOMES,1,514,2,,A2,242 VAN DUZER STREET,,10304,1,0,1,2500,724,1915,1,A2,0,10/12/2011,216585
5,STAPLETON,01  ONE FAMILY HOMES,1,516,9,,A1,249 ST PAUL'S AVENUE,,10304,1,0,1,4845,3827,1910,1,A1,0,9/21/2011,216586
5,STAPLETON,01  ONE FAMILY HOMES,1,516,80,,A1,9 TAXTER PLACE,,10304,1,0,1,2226,2200,2001,1,A1,330000,12/9/2011,216587
5,STAPLETON,01  ONE FAMILY HOMES,1,518,83,,A5,47 SMITH TERRACE,,10304,1,0,1,6869,2164,1999,1,A5,0,1/7/2011,216588
5,STAPLETON,01  ONE FAMILY HOMES,1,522,58,,A1,114 WRIGHT STREET,,10304,1,0,1,4500,1152,1920,1,A1,0,3/4/2011,216589
5,STAPLETON,01  ONE FAMILY HOMES,1,522,94,,A1,104 BOYD STREET,,10304,1,0,1,3700,1586,1920,1,A1,327500,2/1/2011,216590
5,STAPLETON,01  ONE FAMILY HOMES,1,527,94,,A9,20 TAPPEN COURT,,10304,1,0,1,1080,1720,1989,1,A9,177000,12/16/2011,216591
5,STAPLETON,01  ONE FAMILY HOMES,1,528,50,,A1,710 BAY STREET,,10304,1,0,1,6000,2018,1899,1,A1,425000,6/23/2011,216592
5,STAPLETON,01  ONE FAMILY HOMES,1,530,66,,A1,85 HARRISON STREET,,10304,1,0,1,1800,1908,1899,1,A1,320000,1/18/2011,216593
5,STAPLETON,01  ONE FAMILY HOMES,1,531,11,,A1,78 HARRISON STREET,,10304,1,0,1,3075,1740,2010,1,A1,395000,2/9/2011,216594
5,STAPLETON,01  ONE FAMILY HOMES,1,532,28,,S1,11 TOMPKINS AVENUE,,10304,1,1,2,2500,2700,1931,1,S1,381600,1/21/2011,216595
5,STAPLETON,01  ONE FAMILY HOMES,1,541,46,,A1,26 HUDSON STREET,,10304,1,0,1,2500,440,1910,1,A1,0,4/2/2011,216596
5,STAPLETON,01  ONE FAMILY HOMES,1,556,130,,A5,40 HILL STREET,,10304,1,0,1,1864,1350,1997,1,A5,375407,3/1/2011,216597
5,STAPLETON,01  ONE FAMILY HOMES,1,556,135,,A5,32 HILL STREET,,10304,1,0,1,994,1350,1998,1,A5,0,4/11/2011,216598
5,STAPLETON,01  ONE FAMILY HOMES,1,556,142,,A5,14 HILL STREET,,10304,1,0,1,992,1350,1998,1,A5,283128,4/27/2011,216599
5,STAPLETON,01  ONE FAMILY HOMES,1,556,159,,A5,35 SUSAN COURT,,10304,1,0,1,1715,1350,1998,1,A5,303710,4/27/2011,216600
5,STAPLETON,01  ONE FAMILY HOMES,1,556,166,,A5,40A THELMA COURT,,10304,1,0,1,944,768,1990,1,A5,72000,11/11/2011,216601
5,STAPLETON,01  ONE FAMILY HOMES,1,556,193,,A5,15 THELMA COURT,,10304,1,0,1,2135,808,1990,1,A5,286140,7/21/2011,216602
5,STAPLETON,01  ONE FAMILY HOMES,1,559,23,,A1,76 COURSEN PLACE,,10304,1,0,1,2500,1632,1920,1,A1,275100,6/13/2011,216603
5,STAPLETON,01  ONE FAMILY HOMES,1,562,9,,A1,81 LAUREL AVENUE,,10304,1,0,1,3175,952,1930,1,A1,0,12/1/2011,216604
5,STAPLETON,01  ONE FAMILY HOMES,1,562,28,,A2,267 GORDON STREET,,10304,1,0,1,3600,816,1920,1,A2,87900,8/5/2011,216605
5,STAPLETON,01  ONE FAMILY HOMES,1,583,6,,A1,60 MARION AVENUE,,10304,1,0,1,2500,1800,1905,1,A1,0,10/26/2011,216606
5,STAPLETON,01  ONE FAMILY HOMES,1,611,1,,A1,92 PEARL STREET,,10304,1,0,1,13472,1880,1901,1,A1,0,1/7/2011,216607
5,STAPLETON,01  ONE FAMILY HOMES,1,611,96,,A1,568 VAN DUZER STREET,,10304,1,0,1,2500,1304,1899,1,A1,0,12/30/2011,216608
5,STAPLETON,01  ONE FAMILY HOMES,1,611,96,,A1,568 VAN DUZER STREET,,10304,1,0,1,2500,1304,1899,1,A1,100000,4/27/2011,216609
5,STAPLETON,01  ONE FAMILY HOMES,1,611,96,,A1,568 VAN DUZER STREET,,10304,1,0,1,2500,1304,1899,1,A1,65000,2/18/2011,216610
5,STAPLETON,02  TWO FAMILY HOMES,1,507,25,,B1,255 VAN DUZER STREET,,10304,2,0,2,3007,1482,1920,1,B1,225000,7/29/2011,216611
5,STAPLETON,02  TWO FAMILY HOMES,1,513,92,,B2,92 PROSPECT STREET,,10304,2,0,2,2888,1843,1910,1,B2,335000,12/7/2011,216612
5,STAPLETON,02  TWO FAMILY HOMES,1,515,57,,B3,67 JACKSON STREET,,10304,2,0,2,3700,1640,1905,1,B3,365000,1/5/2011,216613
5,STAPLETON,02  TWO FAMILY HOMES,1,518,32,,B3,174 WRIGHT STREET,,10304,2,0,2,3990,1653,1905,1,B3,150000,4/22/2011,216614
5,STAPLETON,02  TWO FAMILY HOMES,1,519,77,,B3,399 ST PAUL'S AVENUE,,10304,2,0,2,8246,2739,1901,1,B3,0,1/3/2011,216615
5,STAPLETON,02  TWO FAMILY HOMES,1,519,112,,B2,30 SMITH TERRACE,,10304,2,0,2,4594,3420,2010,1,B2,430950,11/18/2011,216616
5,STAPLETON,02  TWO FAMILY HOMES,1,519,114,,B2,26 SMITH TERRACE,,10304,2,0,2,4584,2736,2010,1,B2,405600,6/29/2011,216617
5,STAPLETON,02  TWO FAMILY HOMES,1,519,116,,B2,22 SMITH TERRACE,,10304,2,0,2,4573,2736,2010,1,B2,445000,6/7/2011,216618
5,STAPLETON,02  TWO FAMILY HOMES,1,524,37,,B2,59 THOMPSON STREET,,10304,2,0,2,4204,1648,1910,1,B2,165180,2/10/2011,216619
5,STAPLETON,02  TWO FAMILY HOMES,1,526,3,,B2,69 BROAD STREET,,10304,2,0,2,1215,2040,2001,1,B2,0,11/11/2011,216620
5,STAPLETON,02  TWO FAMILY HOMES,1,540,27,,B2,61 GORDON STREET,,10304,2,0,2,2500,1250,1910,1,B2,500,3/28/2011,216621
5,STAPLETON,02  TWO FAMILY HOMES,1,543,31,,B2,99 TARGEE STREET,,10304,2,0,2,2550,1858,1901,1,B2,135000,8/1/2011,216622
5,STAPLETON,02  TWO FAMILY HOMES,1,544,24,,B2,661 VAN DUZER STREET,,10304,2,0,2,5471,2865,1901,1,B2,257000,7/14/2011,216623
5,STAPLETON,02  TWO FAMILY HOMES,1,544,41,,B2,637 VAN DUZER STREET,7D,10304,2,0,2,2895,1932,1990,1,B2,169680,7/29/2011,216624
5,STAPLETON,02  TWO FAMILY HOMES,1,544,57,,B2,605 VAN DUZER STREET,7D,10304,2,0,2,3302,1952,1990,1,B2,172000,3/30/2011,216625
5,STAPLETON,02  TWO FAMILY HOMES,1,544,104,,B3,543 VAN DUZER STREET,15F,10304,2,0,2,2750,1266,1915,1,B3,0,3/25/2011,216626
5,STAPLETON,02  TWO FAMILY HOMES,1,544,135,,B2,94 TARGEE STREET,16D,10304,2,0,2,5114,1750,1915,1,B2,148000,6/16/2011,216627
5,STAPLETON,02  TWO FAMILY HOMES,1,557,1,,B3,39 COURSEN PLACE,3I,10304,2,0,2,2500,1464,1920,1,B3,310930,6/14/2011,216628
5,STAPLETON,02  TWO FAMILY HOMES,1,562,92,,B2,151 FULTON STREET,3L,10304,2,0,2,2300,2723,2004,1,B2,230000,5/18/2011,216629
5,STAPLETON,02  TWO FAMILY HOMES,1,563,124,,B3,270 GORDON STREET,4D,10304,2,0,2,3000,1496,1930,1,B3,307000,12/13/2011,216630
5,STAPLETON,02  TWO FAMILY HOMES,1,563,127,,B2,278 GORDON STREET,5J,10304,2,0,2,6000,1382,1925,1,B2,0,12/13/2011,216631
5,STAPLETON,02  TWO FAMILY HOMES,1,583,28,,B9,9 OCCIDENT AVENUE,6M,10304,2,0,2,3500,2200,1975,1,B9,0,11/8/2011,216632
5,STAPLETON,02  TWO FAMILY HOMES,1,583,50,,B2,28 POMMER AVENUE,6N,10304,2,0,2,5040,3264,1915,1,B2,0,11/29/2011,216633
5,STAPLETON,03  THREE FAMILY HOMES,1,514,5,,C0,246 VAN DUZER STREET,8M,10304,3,0,3,5000,3533,1920,1,C0,325000,3/1/2011,216634
5,STAPLETON,03  THREE FAMILY HOMES,1,519,29,,C0,504 VAN DUZER STREET,14N,10304,3,0,3,2958,2784,1899,1,C0,0,8/13/2011,216635
5,STAPLETON,03  THREE FAMILY HOMES,1,519,29,,C0,504 VAN DUZER STREET,15E,10304,3,0,3,2958,2784,1899,1,C0,140000,2/15/2011,216636
5,STAPLETON,03  THREE FAMILY HOMES,1,542,5,,C0,46 GORDON STREET,16B,10304,3,0,3,1938,2240,1901,1,C0,0,2/21/2011,216637
5,STAPLETON,03  THREE FAMILY HOMES,1,543,35,,C0,10 PURROY PLACE,16F,10304,3,0,3,1075,2091,1920,1,C0,0,1/2/2011,216638
5,STAPLETON,03  THREE FAMILY HOMES,1,567,23,,C0,280 TARGEE STREET,PHJ,10304,3,0,3,1386,1890,2000,1,C0,300000,5/20/2011,216639
5,STAPLETON,05  TAX CLASS 1 VACANT LAND,1B,507,17,,V0,BALTIC STREET,F-5,10304,0,0,0,2525,0,0,1,V0,0,4/8/2011,216640
5,STAPLETON,05  TAX CLASS 1 VACANT LAND,1B,508,22,,V0,VAN DUZER STREET,A-9,10304,0,0,0,2500,0,0,1,V0,0,4/8/2011,216641
5,STAPLETON,05  TAX CLASS 1 VACANT LAND,1B,508,23,,V0,VAN DUZER STREET,E-9,10304,0,0,0,2500,0,0,1,V0,0,4/8/2011,216642
5,STAPLETON,05  TAX CLASS 1 VACANT LAND,1B,508,24,,V0,VAN DUZER STREET,B-20,10304,0,0,0,2500,0,0,1,V0,0,4/8/2011,216643
5,STAPLETON,05  TAX CLASS 1 VACANT LAND,1B,509,26,,V0,VAN DUZER STREET,D-21,10304,0,0,0,3000,0,0,1,V0,0,2/14/2011,216644
5,STAPLETON,05  TAX CLASS 1 VACANT LAND,1B,527,114,,V0,BOYD STREET,B-22,10304,0,0,0,3750,0,0,1,V0,90000,6/2/2011,216645
5,STAPLETON,05  TAX CLASS 1 VACANT LAND,1B,528,12,,V0,BROWNELL STREET,F-23,10304,0,0,0,5903,0,0,1,V0,0,6/23/2011,216646
5,STAPLETON,05  TAX CLASS 1 VACANT LAND,1B,529,21,,V0,BROAD STREET,2B,10304,0,0,0,1968,0,0,1,V0,0,6/2/2011,216647
5,STAPLETON,05  TAX CLASS 1 VACANT LAND,1B,563,126,,V0,274 GORDON STREET,7B,10304,0,0,0,3000,0,0,1,V0,0,12/13/2011,216648
5,STAPLETON,07  RENTALS - WALKUP APARTMENTS,2A,529,22,,C2,46 BROAD STREET,7B,10304,6,0,6,4650,5808,1931,2,C2,0,6/2/2011,216649
5,STAPLETON,07  RENTALS - WALKUP APARTMENTS,2A,542,7,,C3,48 GORDON STREET,2C,10304,4,0,4,3366,3664,1901,2,C3,0,2/21/2011,216650
5,STAPLETON,21  OFFICE BUILDINGS,4,513,19,,O9,45 BEACH STREET,6L,10304,0,1,1,18000,7396,1955,4,O9,897000,5/12/2011,216651
5,STAPLETON,21  OFFICE BUILDINGS,4,521,9,,O1,15 BEACH STREET,7K,10304,0,1,1,7725,36960,1929,4,O1,2821000,5/12/2011,216652
5,STAPLETON,22  STORE BUILDINGS,4,493,8,,K2,26 WATER STREET,4BB,10304,0,2,2,1075,2050,1931,4,K2,100000,12/27/2011,216653
5,STAPLETON,22  STORE BUILDINGS,4,507,12,,K2,442 BAY STREET,7BB,10304,0,1,1,5365,5244,1931,4,K2,0,4/8/2011,216654
5,STAPLETON,29  COMMERCIAL GARAGES,4,505,18,,G2,406 BAY STREET,3C,10301,0,1,1,5185,1568,1931,4,G2,300000,11/29/2011,216655
5,STAPLETON,29  COMMERCIAL GARAGES,4,510,43,,G2,10 CONGRESS STREET,3E,10304,0,1,1,3500,3216,1931,4,G2,0,4/8/2011,216656
5,STAPLETON,29  COMMERCIAL GARAGES,4,521,50,,G7,WRIGHT STREET,2A,10304,0,0,0,8365,0,0,4,G7,355000,5/12/2011,216657
5,STAPLETON,29  COMMERCIAL GARAGES,4,521,127,,G7,BEACH STREET,2E,10304,0,0,0,18772,0,0,4,G7,827000,5/12/2011,216658
5,STAPLETON,30  WAREHOUSES,4,505,22,,E4,13 CLINTON STREET,303,10304,0,1,1,3900,3664,1931,4,E4,600000,7/6/2011,216659
5,STAPLETON,31  COMMERCIAL VACANT LAND,4,505,24,,V1,CLINTON STREET,304,10304,0,0,0,3900,0,0,4,V1,0,7/6/2011,216660
5,STAPLETON,32  HOSPITAL AND HEALTH FACILITIES,4,534,49,,I6,135 VANDERBILT AVENUE,605,10304,0,1,1,96250,109287,1972,4,I6,0,5/5/2011,216661
5,STAPLETON-CLIFTON,01  ONE FAMILY HOMES,1,2836,3,,A1,32 VANDERBILT AVENUE,8A,10304,1,0,1,4000,2220,1910,1,A1,365000,6/9/2011,216662
5,STAPLETON-CLIFTON,01  ONE FAMILY HOMES,1,2839,31,,A1,120 NORWOOD AVENUE,12A,10304,1,0,1,5000,2058,1905,1,A1,0,12/1/2011,216663
5,STAPLETON-CLIFTON,01  ONE FAMILY HOMES,1,2839,31,,A1,120 NORWOOD AVENUE,12B,10304,1,0,1,5000,2058,1905,1,A1,325000,3/4/2011,216664
5,STAPLETON-CLIFTON,01  ONE FAMILY HOMES,1,2840,38,,A5,104 TOWNSEND AVENUE,12D,10304,1,0,1,2106,1907,2005,1,A5,0,3/14/2011,216665
5,STAPLETON-CLIFTON,01  ONE FAMILY HOMES,1,2840,39,,A5,102 TOWNSEND AVENUE,2D1,10304,1,0,1,2106,1907,2005,1,A5,0,3/14/2011,216666
